data,precip,maxima,minima,horas_insol,temp_media,um_relativa,vel_vento
08/09/2004,0,26.8,18,2.1,20.44,90.25,1.066667
09/09/2004,0.2,19.4,16.2,0,17.2,94.25,0.966667
10/09/2004,12.8,16.8,11.5,0,13.3,96.25,2.733333
11/09/2004,26.5,15.2,11,0,12.84,80.75,2.366667
12/09/2004,0,17.9,12.6,2.7,14.9,72,3.1
13/09/2004,2.4,19.2,13,0.1,15.76,89.75,3.266667
14/09/2004,6,19,15.4,0,17.04,94.5,0.266667
15/09/2004,13.7,21.4,14.6,3.8,16.76,84.75,2.2
16/09/2004,0,19.6,11.8,10.4,13.92,73.5,1.766667
17/09/2004,0,23.8,7.5,10,15.94,77.25,2.8
18/09/2004,0,28.8,13.9,8.8,21.1,68.5,0.633333
19/09/2004,0,32,17.3,0,24.54,74.5,0.866667
20/09/2004,18.3,26,16.6,0,18.56,97.5,1.433333
21/09/2004,34.2,22.8,16.6,0,19.72,95.25,0.166667
22/09/2004,31.4,20.8,15.8,0,17.4,94.5,0.966667
23/09/2004,27.1,21.5,13,7.9,16.86,79.5,1.6
24/09/2004,0,25.2,14.7,9.3,18.66,82.5,1.533333
25/09/2004,0,25,15,9.1,19.28,75.75,1.933333
26/09/2004,0,26.4,17,0.2,20.52,88,0.533333
27/09/2004,0,22,19.6,0,20.44,93.25,2.066667
28/09/2004,0,25,18.8,0,20.86,89.25,1.733333
29/09/2004,14.5,22.1,13,8.3,16.1,63.5,2.433333
30/09/2004,0,20.2,9,8.1,14.66,69.25,2.8
01/10/2004,0,26.4,12,10.6,19,67.25,1.733333
02/10/2004,0,28.2,13.4,10.3,19.08,72.5,1.266667
03/10/2004,0,21,12.6,10.3,15.94,74.5,1.8
04/10/2004,0,22.2,10,9.3,15.84,73.5,2.166667
05/10/2004,0,21.6,12,9.2,16.42,68,2.733333
06/10/2004,0.7,20.8,10.2,8.6,15,71,2.133333
07/10/2004,0,22.2,11.6,10.4,16.4,65.25,2.966667
08/10/2004,0,26.2,12.3,10.4,18.44,65.75,2.8
09/10/2004,0,27,15.4,3.4,20.72,77.75,1.1
10/10/2004,2.1,27.2,18,5.7,20.6,73.5,1.566667
11/10/2004,0,26,15,10.8,18.92,71.5,2.3
12/10/2004,0,25.1,15.3,2.9,20.84,76.5,3.033333
13/10/2004,9.3,25.6,19,2.2,21.52,80,1.033333
14/10/2004,0.6,24.4,14,11.2,18.36,63.75,3.1
15/10/2004,0,29.2,14.8,11,21.16,73.5,1.466667
16/10/2004,0,23,19,0,20.88,93,2.2
17/10/2004,35.4,25.8,18.4,9.1,20.48,70,1.633333
18/10/2004,0,28.6,14.4,5.9,20.02,76.5,0.833333
19/10/2004,9.2,20.9,14.6,11.2,16.78,65.75,4.066667
20/10/2004,0,21.6,12,10.4,16.16,68,1.966667
21/10/2004,0,25.6,13.7,11.3,19.04,68.75,2.633333
22/10/2004,0,30,14.6,11.5,21.8,67.25,1.033333
23/10/2004,0,25.8,17.5,0.8,21.86,86.25,1.2
24/10/2004,5.6,21.8,15.4,3.8,17.2,64.5,2.2
25/10/2004,2.6,20.9,13,5.4,15.62,77.5,0.6
26/10/2004,6.5,26.2,10,10.1,18.28,60,0.933333
27/10/2004,4.3,20,12,9.9,14.82,67,1.533333
28/10/2004,0,26,9,11.4,17.32,58.75,0.6
29/10/2004,0,30.2,12,11.4,20.4,63.5,1.2
30/10/2004,0,31.9,15.8,8.2,23.22,65.75,1.833333
31/10/2004,0,25.4,19,4.9,20.6,80.5,3.433333
01/11/2004,0,28.4,16,11.2,20.8,71.75,2.266667
02/11/2004,0,33.4,16,11.2,24.14,64.5,1.466667
03/11/2004,0,28.5,21,0.4,23.78,86.5,1.3
04/11/2004,20.2,26.8,19,3.1,22.32,81.75,1.666667
05/11/2004,0,24.8,18.7,7.6,20.5,89.75,2.166667
06/11/2004,14.3,21,13.1,9.5,16.04,67.5,1.933333
07/11/2004,0,23.2,10.5,11.1,17.3,69.25,2.833333
08/11/2004,0,26.6,14.8,9.4,20.48,66,2.7
09/11/2004,0.8,22,17.6,0.1,19,90,0.166667
10/11/2004,4.9,27.6,18.5,2.7,23,80.75,1.366667
11/11/2004,37.1,23.6,17.8,0,19.52,92,2.3
12/11/2004,12.9,19,15,0,16.72,85.25,2
13/11/2004,9.8,22.1,13,5.8,17.54,70.75,1.433333
14/11/2004,0,26.8,15,10.2,20.74,71,2.666667
15/11/2004,0.2,25.6,20,0.4,21.92,81.25,1.233333
16/11/2004,0,29.6,20,3.9,23.58,81.5,1.466667
17/11/2004,8.7,25.6,18.8,5.3,20.84,69.75,0.633333
18/11/2004,1.6,25.2,14.3,11,19.5,63.75,2.6
19/11/2004,0,23.9,15,10.7,18.66,65.25,2.933333
20/11/2004,0,23,15.1,10.8,18.16,68.25,1.5
21/11/2004,0,25.8,12.7,9.6,18.64,66.25,1.8
22/11/2004,0,29.2,15,11.6,21.12,68,1.8
23/11/2004,0,33.8,16.8,11,24.64,62,1.133333
24/11/2004,0,33.6,18.7,8.8,26.46,58,1.766667
25/11/2004,0.9,31.4,20.4,4.6,25.24,80.75,0.6
26/11/2004,3.6,30.2,21,6.6,23.62,77.75,1.333333
27/11/2004,0.2,25.8,19.8,0.1,22.12,82.5,0.8
28/11/2004,0,28.1,20,4.8,22.82,81.25,0.733333
29/11/2004,0,27.6,19,7.6,22.12,74.5,2.533333
30/11/2004,0,26.6,16.7,8.3,20.92,69,3.133333
01/12/2004,0,29.1,17.8,11.1,22.5,66,3.233333
02/12/2004,0,30.6,18.7,11.3,23.98,64.25,2.633333
03/12/2004,0,33.6,19,11.2,25.38,59.5,1.733333
04/12/2004,0,33.2,22,3.6,26.2,70.75,2.566667
05/12/2004,0.3,27.4,20.8,2.6,23.04,79.5,2.166667
06/12/2004,6.9,26.6,21.4,0,23.38,89,0.8
07/12/2004,4.7,27.9,21.2,1.4,23.34,85.75,2.8
08/12/2004,0.8,26.8,20.6,2.8,22.18,84.5,2.2
09/12/2004,0,24,18,3.2,20.18,83.75,2.1
10/12/2004,2.6,24.6,17.5,4.4,20.38,66,3.166667
11/12/2004,0,25,16,6.7,20.36,67,3.633333
12/12/2004,0,27.4,17,10.1,21.6,68.25,1.666667
13/12/2004,0,29.2,16,10.6,22,65,1.566667
14/12/2004,0,29.6,16.9,10.8,22.52,67.75,2.866667
15/12/2004,0,34.6,19.2,9.5,26.22,64.5,1.533333
16/12/2004,2.2,31,22.4,3.3,24.94,75.25,0.966667
17/12/2004,5.2,27.5,17,10.6,21.62,65.75,2.366667
18/12/2004,0,31.6,17.3,11.1,23.22,65.75,2.2
19/12/2004,0,32.2,18.5,5.7,23.62,78.25,2.3
20/12/2004,11,27.8,19.6,7.8,22.28,71.5,3.533333
21/12/2004,0,25.6,16.3,10.7,20.58,57.75,3.633333
22/12/2004,0,25,17,6.2,20.24,64.5,3.733333
23/12/2004,0,26,17,10.5,20.88,69.5,5.3
24/12/2004,0,29.3,18,9.2,23.18,70.5,1.8
25/12/2004,0,33.1,19,10.5,26.36,50.25,1.933333
26/12/2004,0,28.4,20,9.8,24.2,51.5,3.1
27/12/2004,0,29.1,20,10.2,23.42,64.25,1.633333
28/12/2004,0,29.8,17.7,8.2,23,66.5,1.7
29/12/2004,0,32,18.8,9.1,24.4,71.25,1.166667
30/12/2004,0,35.4,21.1,6.7,25.66,70,2.533333
31/12/2004,0,30.8,20,10.1,24.76,71,2.366667
01/01/2005,0,30.8,21,9.4,25.28,70.5,2.866667
02/01/2005,0,34.5,21.3,7.7,26.84,71,2.733333
03/01/2005,3.5,27,23.4,0.1,24.36,88.75,0.966667
04/01/2005,3.2,32.6,22.3,7.9,26.48,72.5,2.2
05/01/2005,0,31.5,22,9.3,26.04,76,2.466667
06/01/2005,0,34.4,23.5,9.3,27.42,70.5,0.966667
07/01/2005,0,35.2,22.2,10.2,27.08,72.25,1.9
08/01/2005,0,35.6,23,9.8,27.9,73,1.6
09/01/2005,0,39.2,24,9.4,28.52,72.25,0.6
10/01/2005,5,31.7,20.8,6.5,25.44,79.25,2.8
11/01/2005,0.7,31.7,24,10.5,26.3,72.5,2.066667
12/01/2005,0,33.6,22,11.4,26.44,63.25,0.866667
13/01/2005,0,33.8,19.5,10.5,25.94,66,2.266667
14/01/2005,0,36,21,10.8,27.48,56.25,1.066667
15/01/2005,4.8,27,23,0,24.2,91.25,1.633333
16/01/2005,11.5,28,18.9,11,22.94,58.25,2.333333
17/01/2005,0,30.4,15,11.3,22.36,59.75,1.2
18/01/2005,0,32.4,18,11,24.36,63.75,1.2
19/01/2005,0,31.8,20.4,11.4,24.94,67,2.033333
20/01/2005,0,30.5,19,10.2,23.22,67,3.4
21/01/2005,0,29,17,11.3,22.4,57,1.7
22/01/2005,0,34.4,17.1,11.4,25.02,66.75,1.3
23/01/2005,0,34.2,21,10.5,26.36,70,1.933333
24/01/2005,0,30.6,23,1.2,26.48,74.5,0.366667
25/01/2005,0.1,26.6,20.4,7.1,22.6,59.75,4.866667
26/01/2005,0,27,15,11.5,20.96,50.75,0.966667
27/01/2005,0,30.2,14.5,11.1,22.46,57.5,2.466667
28/01/2005,0,32,19.6,9.8,24.94,65.25,1.433333
29/01/2005,0,34.3,22,8.2,27.3,66.75,0.5
30/01/2005,0,36,22.4,9.3,27.92,65.5,1.8
31/01/2005,0,36.8,24,8.9,28.56,63.25,1.033333
01/02/2005,1.3,26.8,19.8,0,21.84,88.75,1.533333
02/02/2005,7.8,22.7,18.3,0,19.42,89.75,1.333333
03/02/2005,5.9,23.2,17.8,0.9,20.04,83.75,2.4
04/02/2005,3.8,29.5,18.5,8.6,23.42,72.25,2.5
05/02/2005,0,31.6,21.3,11.2,25.16,67.25,3.1
06/02/2005,0,33.6,19.8,11.5,25.34,59.75,2.266667
07/02/2005,0,33.3,18.9,10.6,24.64,55.25,2.366667
08/02/2005,0,33.2,19.5,10.7,25.06,57.25,2.666667
09/02/2005,0,34.4,19.5,10.2,26.54,53.75,0.633333
10/02/2005,0.3,34.3,22.9,6.7,26.94,63,1.133333
11/02/2005,1.9,28.9,21.6,5.2,23.74,73.5,1.866667
12/02/2005,5.1,28.4,20.4,5.1,23.06,82,0.8
13/02/2005,0.1,29.4,20.3,10.3,24.2,78.5,1.6
14/02/2005,1.2,28.8,20.7,9.8,23.76,68.25,3.033333
15/02/2005,1.1,28.5,20.1,7.6,23.52,72,1.466667
16/02/2005,0.3,29.2,20.6,7.3,23.48,74,1.9
17/02/2005,0,30.7,19.9,6.8,24.94,77.5,1.966667
18/02/2005,0,31.4,23.3,7.4,25.86,76.5,1.466667
19/02/2005,0,33.3,23.2,8.5,26.56,76.25,1.766667
20/02/2005,0,32.4,22.9,9.8,25.78,74,2.333333
21/02/2005,0,31.4,20.9,10.1,24.94,70,2.333333
22/02/2005,0,32.5,21.8,8.7,25.64,74,1.366667
23/02/2005,0,31.5,23.1,6.8,25.94,76.25,1.533333
24/02/2005,0,33,22.3,7.6,26.24,77.5,2.033333
25/02/2005,0,29.2,23.3,2.6,26.28,76,1
26/02/2005,10.7,29,22.3,5.6,24.28,76.5,0.766667
27/02/2005,1.5,31.7,19.9,10.1,24.66,72.25,0.866667
28/02/2005,0,32.2,20.1,9,24.94,67.5,1.366667
01/03/2005,5.2,27.8,20.5,9.6,22.6,61.75,0.933333
02/03/2005,0,28,16.1,10.6,21.4,63.75,2.233333
03/03/2005,0,28.5,18,10.2,22.74,63,3.133333
04/03/2005,0,31.2,18.8,10.7,24.12,65,1.433333
05/03/2005,0,33.4,19,10.7,24.86,64.25,2.133333
06/03/2005,0,35,20,10.6,25.8,62.75,0.933333
07/03/2005,0,36.9,21,10.6,27.34,61.5,1.933333
08/03/2005,0,37.8,21.3,10.4,29.64,44.25,1.4
09/03/2005,0.2,30.6,22.2,0.3,24.12,73.75,1.033333
10/03/2005,0.8,33.5,20,10.4,25.9,65.5,1.1
11/03/2005,0,34.8,21.4,10.3,27.62,51.25,0.7
12/03/2005,0,28.4,22,0.8,24.16,71.75,1.966667
13/03/2005,55.7,24.9,20.6,0.2,22.88,90.25,1.733333
14/03/2005,10.3,28.2,22,6.2,23.52,80,1.066667
15/03/2005,0.9,27.6,20,2.6,23,90.25,0.633333
16/03/2005,2.2,27.4,22.2,0.5,24.16,87.5,0.333333
17/03/2005,4.1,30.7,20.6,6.3,24.34,81,0.8
18/03/2005,0,32.2,20,9.2,24.78,72.5,1.633333
19/03/2005,5.7,26.7,20.4,8.1,21.94,73.25,1.033333
20/03/2005,0,30.4,18.4,10.3,23.72,76.25,1.233333
21/03/2005,0,35.6,20.3,7.9,26.64,67.75,1.066667
22/03/2005,6.5,26.4,20.5,0,22.18,78.25,2.633333
23/03/2005,33.5,21.2,18,0,19.08,95.25,1.3
24/03/2005,9.5,25.2,16.5,3.6,20.64,75.75,1.633333
25/03/2005,0.2,27.2,17,7.4,21.52,75.5,1.566667
26/03/2005,0,29.2,18,10.1,22.72,75,1.1
27/03/2005,0,30.7,17.3,10,23,74,0.866667
28/03/2005,0,31.4,19.5,9.8,24.02,74,0.933333
29/03/2005,0,32.2,20.5,8.6,25.4,77.25,0.966667
30/03/2005,6.5,26.4,21.2,1.5,22.68,85.5,2.466667
31/03/2005,0,24.9,20.5,2.4,21.96,86.75,4.2
01/04/2005,84,25.6,20.2,1.5,22.2,92,0.466667
02/04/2005,9.7,25.2,20.5,0,22.48,89.25,0.2
03/04/2005,4.3,23.2,18.4,2,19.52,80.5,0.433333
04/04/2005,0,23,14,10,17.28,68.5,1.466667
05/04/2005,0,27,12.4,9.7,20,71.25,1.633333
06/04/2005,0,32.9,20,7.1,24.18,80.25,0.433333
07/04/2005,0.3,35.3,22.2,9.5,29.24,63.25,2.266667
08/04/2005,19,31.6,20,0,22.8,91,0.966667
09/04/2005,1.3,26.3,19.8,0.6,22.66,85.5,0.7
10/04/2005,0,27,20.4,1.3,23.64,86.25,0.333333
11/04/2005,0,35.6,20.6,8.4,25.56,75.75,2.533333
12/04/2005,3.3,24,20.1,0,21.12,91.25,1.3
13/04/2005,4.3,21,19.3,0,20.34,89.5,2.566667
14/04/2005,1.6,27.4,20,3.7,23.64,89,0.433333
15/04/2005,7.3,24,18.5,4.4,20.1,76.5,4.733333
16/04/2005,0,25.2,16.3,8.6,19.5,78.75,1.433333
17/04/2005,0,24.8,13.5,7.9,17.94,78.5,1.066667
18/04/2005,0,27.7,13.5,6.9,20.32,77,0
19/04/2005,0,22.2,18,0,19.62,91.5,0.766667
20/04/2005,0,25.2,17,0.5,20.48,86,1
21/04/2005,2.8,25.2,18,6.3,20.32,81,0.866667
22/04/2005,0,24.4,14.9,6.8,18.28,82.5,0.6
23/04/2005,0,26.4,15,8.1,18.96,79.75,0.533333
24/04/2005,0,22.8,13,1.6,18.36,85,0.1
25/04/2005,0.6,19.9,11,0,13.84,93.5,1.8
26/04/2005,6.5,19.4,13,2.2,15.7,82.5,1.133333
27/04/2005,0.8,20.3,11,2.8,15.56,82.25,0.166667
28/04/2005,0,23,13.6,7.5,17,79.75,1.366667
29/04/2005,0,22.8,12.4,4.3,16.36,87.75,0.533333
30/04/2005,0,22.6,12.5,7.4,15.9,79,0.333333
01/05/2005,0,23.4,10.2,8.3,16,80.5,0.766667
02/05/2005,0,25.2,12.8,8.3,17.88,74.75,0.866667
03/05/2005,0,25.9,13,8.1,18.58,77.5,0.666667
04/05/2005,0,28,14,8.3,20.16,72.75,0.533333
05/05/2005,0,28.4,15,6.7,21.04,72.5,0.433333
06/05/2005,0,23.9,16,1,19.82,82,0
07/05/2005,27.5,20.2,16.4,0,17.84,91,1.033333
08/05/2005,2.6,21.5,16,0.5,18.5,82,1.7
09/05/2005,24.2,21.7,17.7,0,19.32,92.25,0.733333
10/05/2005,26.7,24.2,16.7,5.5,19.52,84.25,1
11/05/2005,0.5,21.6,18,0,19.6,95,0.433333
12/05/2005,15.5,22.9,17,1,19.86,94,2.033333
13/05/2005,6,30.4,18.5,3,22.94,83.25,0.1
14/05/2005,0,31.1,18,5.7,22.46,82.25,0.333333
15/05/2005,3.7,23.8,19,0,21.16,89.25,0.333333
16/05/2005,0.1,24.9,19.8,1.7,21.22,85.5,0.866667
17/05/2005,1.8,21,16,0,18.04,89,0.7
18/05/2005,11.2,20.4,18,0,19.12,96,0.4
19/05/2005,19.7,25.5,17.8,6.3,19.92,83,1.566667
20/05/2005,2.3,22.6,17,0.3,18.92,90.75,0.966667
21/05/2005,8.6,18.2,12.4,8.4,13.68,53.75,4.2
22/05/2005,0,15.8,7.6,8.3,11.08,63.75,2.3
23/05/2005,0,19.8,5.5,7,12.48,73.5,0.2
24/05/2005,0.9,20.2,13,0.2,16.36,93,0.333333
25/05/2005,2.4,18.6,12.8,7.7,14,79.75,1.866667
26/05/2005,0,18.6,8.5,7.1,12.34,81.25,0.666667
27/05/2005,0,22.8,8.8,6.7,14.84,79.75,0.166667
28/05/2005,0,26.4,11.1,7.8,17.4,75.5,0.1
29/05/2005,0,28,13,7.7,19,79.75,0.433333
30/05/2005,0,24.8,17,2.7,19.24,88.75,0.5
31/05/2005,0,24.8,16.7,2.8,19.98,90.25,0.1
01/06/2005,0,28.8,16,7.5,21.42,81.5,0.433333
02/06/2005,0,29.1,17,6.7,21.94,78.25,0.166667
03/06/2005,0,29.4,18.9,6.8,22.82,75.5,0.866667
04/06/2005,0,29.4,19.5,6.6,23.7,72.25,0.8
05/06/2005,0,28.6,18.5,6,22.08,81.25,1
06/06/2005,0,29,19,5.6,22.44,82.25,0.1
07/06/2005,0,27.8,17,7.4,20.52,81.75,0.2
08/06/2005,0,27.6,15,7.6,19.92,76,0.4
09/06/2005,0,23.8,16.3,3.3,19.12,87.75,0.866667
10/06/2005,0,24.8,14.5,5,19.12,85.5,0.366667
11/06/2005,0.1,27.6,18.7,3.8,22.18,74.75,0.466667
12/06/2005,1.3,22.9,18,0,19.2,86.75,0
13/06/2005,0,19.4,16.5,0,17.98,89.75,0.533333
14/06/2005,15.2,19.2,16,0.4,17.16,88.25,3.633333
15/06/2005,1.6,22.8,16.5,2.5,19.1,91.25,1.766667
16/06/2005,4.4,21.8,17,0.6,19.12,90.5,0.7
17/06/2005,0.1,20.1,17,0,18.34,93.75,0.166667
18/06/2005,0.1,21.4,16.7,2.8,18.38,86.75,1.5
19/06/2005,2.3,18.4,14,0,15.16,87.75,0.2
20/06/2005,0.1,14.9,10,6,11.22,72,2.633333
21/06/2005,0,15.8,7.7,7.7,10.08,60,0.333333
22/06/2005,0,15.4,6.6,0.1,10.92,89.75,0.2
23/06/2005,0,20.4,8.4,6.1,13.64,84.5,0.233333
24/06/2005,0,19.6,9.5,6.2,13.1,85.75,0.933333
25/06/2005,0,20.8,9,6.9,14.48,85,0.1
26/06/2005,7.8,19.2,14.5,0,16.38,91.25,0.1
27/06/2005,1,23.8,15.1,2.2,18.24,87.25,0.1
28/06/2005,0.7,23.8,15.5,0.6,19,85.5,0.2
29/06/2005,0,24.8,17,4.1,19.68,88,0.233333
30/06/2005,0,23.8,17.8,3.2,19.1,90,1.533333
01/07/2005,0,27.8,14,6.7,20.08,84.75,0.766667
02/07/2005,0,29.3,20,7.6,23.28,75,0.833333
03/07/2005,0,26.5,18.7,2.3,21.28,85.75,0.366667
04/07/2005,6.9,20.6,13.4,0,15.24,94,2.066667
05/07/2005,6.2,13.7,10,1.3,10.98,76.25,1.833333
06/07/2005,0,13,5.5,6.3,9.22,72.25,3
07/07/2005,1.7,18,9.8,5.7,12.64,83,1.433333
08/07/2005,0,19.8,9,7.4,13.34,75.25,1.866667
09/07/2005,0,21.6,9.6,7.8,14.38,80,0.7
10/07/2005,0,23.4,10.5,7.8,15.5,79,0.366667
11/07/2005,0,23.2,11,7.9,16.28,76,0
12/07/2005,0,23.2,10.6,7.5,15.56,80,0.966667
13/07/2005,0,26,12.5,7.5,18.06,78.25,0.633333
14/07/2005,0,27,13,7.5,19,67.75,0.533333
15/07/2005,0,26.8,14.5,6.9,20.24,67,0.8
16/07/2005,10.6,21.8,17.8,0,18.96,89,1.066667
17/07/2005,16.6,18.6,12.2,2.4,13.76,88,2.533333
18/07/2005,1.2,14,8.8,8.3,10.56,61.5,2.866667
19/07/2005,0,13,3.7,8.2,7.18,77.5,0.766667
20/07/2005,0,18.2,1.8,7.8,9.44,77.75,0.2
21/07/2005,0,13.5,6.3,0,10.98,95,0
22/07/2005,14.5,15.2,12,0,13.52,90,1.266667
23/07/2005,0,14.2,9,1.4,10.66,79,1.066667
24/07/2005,0,15.8,6.5,8.2,9.5,79.25,1.433333
25/07/2005,0,16.8,7.4,5.5,11.72,74.75,3.533333
26/07/2005,0,14,10.8,0,11.56,84.25,0.866667
27/07/2005,0,19.6,7,7.9,11.76,82,0
28/07/2005,0,22.2,7,8.9,13.76,74,0.1
29/07/2005,0,26.6,10,8,17.64,74.5,0.966667
30/07/2005,0,32.2,14.9,8.4,22.38,67.5,0.833333
31/07/2005,0,31.6,18.5,8.3,23.74,54.75,1.333333
01/08/2005,0,30.8,17,8.2,22.54,62.75,0.366667
02/08/2005,0,30.4,15,8.2,21.16,64.5,0.833333
03/08/2005,0,30.1,16,8.4,21.2,63,0.166667
04/08/2005,0,30.8,15.7,8.2,21.62,63,0.2
05/08/2005,0,30.6,15.5,8.2,22.68,55.5,1.7
06/08/2005,0,24.4,13.6,0,16.36,80,5.3
07/08/2005,9.6,13.6,9.8,0,10.88,92,0.633333
08/08/2005,14.4,13.3,8.1,0,10.26,74.5,0.8
09/08/2005,6.1,17.7,10.5,4.9,13.54,76,3.433333
10/08/2005,0.8,19,12.9,5.9,14.98,78.5,2.733333
11/08/2005,0.4,19.6,12.7,6.1,15.06,83,2.233333
12/08/2005,0,19.4,12.6,5.9,14.16,83.75,0
13/08/2005,0.1,23.8,10.4,6.4,15.72,84.5,0.766667
14/08/2005,0.1,26.8,12,7.9,18.2,76,0.166667
15/08/2005,0,25.1,14.2,4.5,17.24,86.75,1.633333
16/08/2005,0,28.4,15.2,8,19.88,75.25,0.533333
17/08/2005,0,30.3,16.1,3,19.96,81,2
18/08/2005,10,17.5,14.8,0.1,15.46,87,1.7
19/08/2005,0,21.2,15,0,17.48,86.25,0.666667
20/08/2005,0,21.4,16,1.2,17.82,86.75,3.466667
21/08/2005,13.6,20.3,17,0,18,91.5,1.066667
22/08/2005,16.7,26.6,17,1.8,20.64,85.25,0.433333
23/08/2005,0.1,31,17.2,4.4,20.6,82.25,3.366667
24/08/2005,8,18.6,11.6,0.5,13.22,73,4.9
25/08/2005,0,17,8,8,11.74,74.75,1.766667
26/08/2005,0,21,6.8,9,13.2,77.75,0.433333
27/08/2005,0,28,9.5,7.4,18.46,65.5,0.966667
28/08/2005,17,22.7,16.2,0,17.82,93.5,1.133333
29/08/2005,7,21.4,15.5,0,17.66,94.5,1.366667
30/08/2005,44.2,17.5,12,0,13.76,90.25,1.366667
31/08/2005,7.8,13.6,11.2,0,12.08,92.25,1.766667
01/09/2005,22.6,13.9,11.8,0,12.92,96.5,1.9
02/09/2005,11.7,14,10.6,0,11.92,77.75,5
03/09/2005,0,18.6,8,0,12.5,73,2.3
04/09/2005,1.7,17.8,11.5,0,14.62,88.75,0.6
05/09/2005,0.3,18.8,12.4,0,14.2,82.25,2.566667
06/09/2005,0,20,9.6,0,13.36,70.5,1.2
07/09/2005,0,19.8,7,0,12.86,74.25,0.433333
08/09/2005,0,23.8,10,0,16.24,70.25,1.6
09/09/2005,0,17.4,14.5,0,16.22,84.25,0.633333
10/09/2005,15.5,27.7,16.5,0,21.52,80.5,2.8
11/09/2005,69.2,19.8,11.3,0,13.18,78.5,1.5
12/09/2005,0.4,13.8,9,0,10.28,72,1.766667
13/09/2005,0,14.6,5.2,0,10.28,67,1.866667
14/09/2005,0,14.1,10,0,12.7,94.25,1.533333
15/09/2005,19.1,16.4,11.4,0,12.68,78.25,3.166667
16/09/2005,0.8,16.2,10.8,0,13.44,84,1.133333
17/09/2005,0,19.5,12,0,15.44,81.25,3.1
18/09/2005,2,19.8,14.2,0,15.92,87.75,2
19/09/2005,11.4,20.7,14.9,0,17.2,88.75,2.166667
20/09/2005,7.4,22.3,14.5,0,17.56,85.5,1.666667
21/09/2005,0.2,24.5,15.8,10.3,19.18,79,1.6
22/09/2005,0,27.2,16.7,6.3,21.02,74,1.733333
23/09/2005,0,27.8,17,9.7,21.72,72.75,2.8
24/09/2005,0,22,19,0,19.76,91,1.033333
25/09/2005,2,20.5,13.6,5.1,15.36,67,2.333333
26/09/2005,0,18.5,9.8,10,13.82,65.75,1.6
27/09/2005,0,21.2,10.2,9.2,15.8,71,2.4
28/09/2005,0,24,13.2,10.4,18.24,62,2
29/09/2005,0,26.9,14,8.5,20.06,70,1.4
30/09/2005,0,25.3,18,0.5,20.98,74.75,0.6
01/10/2005,0,23.3,16.3,2,17.96,68.75,1.733333
02/10/2005,0,27.6,15,11,20.2,76.5,2.966667
03/10/2005,0,31.2,17.3,6.8,23.46,70.75,1.333333
04/10/2005,38,22.9,18.6,0,19.98,94.5,1
05/10/2005,17.7,19.8,14.2,0,15.44,86.25,0.8
06/10/2005,0.2,22.2,9.6,9.3,15.34,71,1.366667
07/10/2005,6.8,18.2,12.6,0,15.92,96,1.733333
08/10/2005,79.7,21.2,17,0,18.62,91,1.433333
09/10/2005,1.8,21.2,16.6,9.5,17.72,89.5,1.733333
10/10/2005,1.7,23,13.4,3.7,18.26,82.25,2.3
11/10/2005,0,27.6,17.4,7.5,21,80.75,1.2
12/10/2005,0,32.7,17,8.3,24.1,76,0.533333
13/10/2005,0,30,19.3,6.2,22.58,81.25,1.333333
14/10/2005,44.2,21.2,16.2,0,17.48,83.75,1.833333
15/10/2005,6.8,20.2,11,6.6,16.12,66.75,4.033333
16/10/2005,5.9,17.2,15,0,16.4,90.5,4
17/10/2005,8.4,21.7,16.8,0,18.64,92.75,1.866667
18/10/2005,4.1,22.2,14.2,7.2,17.28,79.5,1.366667
19/10/2005,0,26.4,11.6,10.9,18.56,57,1.266667
20/10/2005,0,30.8,13.8,11,22.32,56.25,0.866667
21/10/2005,0,29.3,16.5,5,23.08,79,0.533333
22/10/2005,40.9,28.2,19,5.8,22.32,89.25,0.966667
23/10/2005,0.6,21.4,17.2,0,18.38,76,2.133333
24/10/2005,0,23.7,15.2,6.5,19.94,76.5,3.966667
25/10/2005,7.3,29.8,18.6,8.7,24.38,69,2.7
26/10/2005,0,24.6,17,6.2,19.28,74,1.633333
27/10/2005,0,23.7,16.8,2.3,20.56,88.5,0.766667
28/10/2005,6.9,20.6,17.5,0,18.54,82.75,1.766667
29/10/2005,0.1,21.4,12,10.2,16.72,63.5,2.1
30/10/2005,0,21.6,13,6.4,16.72,68.75,1.166667
31/10/2005,0,21.2,12.8,11.5,15.74,60.75,0.966667
01/11/2005,0,23,8.5,11.7,15.6,55.25,1.266667
02/11/2005,0,26.2,11,1.1,18.44,70.25,3.2
03/11/2005,0,29.8,16.9,11.1,22.1,70.5,1.2
04/11/2005,0,33,17.9,10.5,22.78,72.75,2.166667
05/11/2005,37.8,21.4,17.4,0.7,18.64,75.5,1.533333
06/11/2005,14.7,18.2,13.4,0,15.32,92.5,2.2
07/11/2005,17.6,19.6,14.2,0,16.76,76,1.833333
08/11/2005,0,21.6,13.6,6.6,17.28,69,3.066667
09/11/2005,0,22.6,14.4,7.4,17.96,68.25,2.9
10/11/2005,0,23.3,15.6,10.9,18.86,71.75,3
11/11/2005,0,25.6,16,9.9,20.12,72.75,2.4
12/11/2005,0,28.4,17,10.1,22.34,69.25,0.9
13/11/2005,0,30,18,10.8,23.6,73.75,1.233333
14/11/2005,0,29,19.3,5.4,23.06,77.5,1.033333
15/11/2005,0,32,19.3,11,26.54,62.25,1.3
